"All immune"	"Recognition"	"Signalling"	"Modulation"	"Effector"
"run_228"	-1.24926679411765	-1.34687236842105	-1.14211931707317	-1.142482	-1.64416071428571
"run_229"	-1.13893901960784	-1.55651231578947	-1.03807409756098	-1.12570507142857	-0.894090428571429
"run_230"	-1.38961587254902	-1.484071	-1.34316095121951	-1.37256557142857	-1.43157392857143
"run_231"	-1.14254440196078	-1.19327284210526	-1.14590034146341	-1.30206	-0.744839357142857
"run_232"	-1.17066396078431	-0.897016473684211	-1.05579953658537	-1.41609228571429	-1.38757471428571
"run_233"	-1.10768780392157	-0.909095526315789	-0.990998390243902	-1.41257682142857	-1.10916114285714
"run_234"	-1.2476458627451	-1.29086089473684	-1.1393866097561	-1.30772646428571	-1.38588064285714
"run_235"	-1.28604590196078	-1.55014505263158	-1.16315248780488	-1.28831071428571	-1.28299814285714
"run_236"	-1.16865864705882	-1.42103763157895	-1.22220875609756	-1.27568325	-0.455269785714286
"run_237"	-1.2425398627451	-1.19587247368421	-1.33315651219512	-1.38327117857143	-0.759034214285714
"run_238"	-1.33765042156863	-1.41976794736842	-1.44891434146341	-1.35649932142857	-0.862663071428571
"run_239"	-1.35015356862745	-1.29693026315789	-1.30852643902439	-1.45635242857143	-1.3318955
"run_240"	-1.18298717647059	-1.01714863157895	-1.1504506097561	-1.28336289285714	-1.302588
"run_241"	-1.11364303921569	-1.03234036842105	-1.24141219512195	-1.10653714285714	-0.864013071428571
"run_242"	-1.02351646078431	-1.08909984210526	-1.09889853658537	-1.03685942857143	-0.687062714285714
"run_243"	-1.32850217647059	-1.29782015789474	-1.08131780487805	-1.57506910714286	-1.60090528571429
"run_244"	-1.23395916666667	-0.799616263157895	-1.40623119512195	-1.25761257142857	-1.27160678571429
"run_245"	-1.03947343137255	-1.30113726315789	-0.962326390243902	-1.19489296428571	-0.599449785714286
"run_246"	-1.09174783333333	-1.16929694736842	-1.16799834146341	-1.04213760714286	-0.862418
"run_247"	-1.18000212745098	-1.09091163157895	-1.18147285365854	-1.35295	-0.950707785714286
"run_248"	-1.07802220588235	-1.18655952631579	-1.12855973170732	-1.04196371428571	-0.854835785714286
"run_249"	-1.23828182352941	-1.43838378947368	-1.1642043902439	-1.34615253571429	-0.9679145
"run_250"	-1.23902869607843	-1.27464452631579	-1.34666763414634	-1.22103003571429	-0.911461928571429
"run_251"	-1.12730023529412	-1.27094710526316	-1.13385624390244	-1.22439932142857	-0.718953
"run_252"	-1.23681467647059	-1.56293473684211	-1.04108775609756	-1.20418525	-1.43268228571429
"run_253"	-1.05971775490196	-1.24965605263158	-0.875627804878049	-1.37635364285714	-0.707793142857143
"run_254"	-1.14847854901961	-0.839530052631579	-1.17069782926829	-1.28621	-1.22723214285714
"run_255"	-1.21580870588235	-1.21972084210526	-1.41749748780488	-1.04139717857143	-0.968662428571429
"run_256"	-1.12188718627451	-1.13218505263158	-1.18211753658537	-1.21812039285714	-0.739056214285714
"run_257"	-1.03504887254902	-0.99903447368421	-0.926292780487805	-1.22315325	-1.02621678571429
"run_258"	-1.24329591176471	-1.59688857894737	-1.20817143902439	-1.28183592857143	-0.789204642857143
"run_259"	-1.23114125490196	-1.46290821052632	-1.01461453658537	-1.44796471428571	-1.11706742857143
"run_260"	-1.25916734313725	-1.64433131578947	-1.13452009756098	-1.35431385714286	-0.911190142857143
"run_261"	-1.2259465	-1.35030147368421	-1.24297346341463	-1.25443014285714	-0.950347071428571
"run_262"	-1.12264632352941	-0.899503	-0.960404634146341	-1.64477882142857	-0.856355071428571
"run_263"	-1.21188145098039	-1.14136878947368	-1.198551	-1.26834964285714	-1.23368
"run_264"	-1.15209732352941	-1.22422189473684	-1.06810670731707	-1.32706207142857	-0.950257
"run_265"	-1.19428774509804	-1.19914852631579	-1.16140336585366	-1.28227153571429	-1.10802764285714
"run_266"	-1.25919809803922	-1.15129484210526	-1.36009931707317	-1.32419878571429	-0.980140428571429
"run_267"	-1.1383672745098	-1.42038031578947	-0.996787756097561	-1.44314003571429	-0.5607155
"run_268"	-1.22435646078431	-1.57605410526316	-1.0531813902439	-1.18032225	-1.33641935714286
"run_269"	-1.17552805882353	-1.34712789473684	-0.903208170731707	-1.40054578571429	-1.29011535714286
"run_270"	-1.20624388235294	-1.21926342105263	-1.3093327804878	-1.21188453571429	-0.87539
"run_271"	-1.08763640196078	-0.974272263157895	-1.00995965853659	-1.17859471428571	-1.287053
"run_272"	-1.13131800980392	-0.784058684210526	-1.3237322195122	-1.30763128571429	-0.686473214285714
"run_273"	-1.12486469607843	-1.01900994736842	-1.07496512195122	-1.49299846428571	-0.678391642857143
"run_274"	-1.30314254901961	-1.35161510526316	-1.39627256097561	-1.17977085714286	-1.21136385714286
"run_275"	-1.17385531372549	-1.16101236842105	-1.20788073170732	-1.27744171428571	-0.884466357142857
"run_276"	-1.1288188627451	-1.21865989473684	-1.34937482926829	-1.10526842857143	-0.408078714285714
