"All immune"	"Recognition"	"Signalling"	"Modulation"	"Effector"
"Immune_lower"	0.12497173984244	0.130858825223118	0.111680999655416	0.136386303701805	0.0414403920698642
"Immune_upper"	0.155990456235991	0.184846227408461	0.170504171076291	0.19231748201248	0.0933060365015643
"Immune_mean"	0.140481098039216	0.157852526315789	0.141092585365854	0.164351892857143	0.0673732142857143
"run_1"	0.141603215686275	0.109327526315789	0.122909926829268	0.142821714285714	0.237713571428571
"run_2"	0.154490068627451	0.124760684210526	0.125237487804878	0.180880214285714	0.227725071428571
"run_3"	0.123586431372549	0.163765631578947	0.111159146341463	0.135886714285714	0.0808511428571429
"run_4"	0.1201325	0.104809684210526	0.109022097560976	0.127615964285714	0.158498428571429
"run_5"	0.131452588235294	0.190486894736842	0.105697317073171	0.144449964285714	0.100766
"run_6"	0.119902617647059	0.100019421052632	0.0995322682926829	0.183779857142857	0.0787885
"run_7"	0.122903862745098	0.132780473684211	0.102205609756098	0.121847142857143	0.172229642857143
"run_8"	0.141507735294118	0.140384368421053	0.121427268292683	0.177930607142857	0.128993642857143
"run_9"	0.137065323529412	0.106882736842105	0.101040829268293	0.1817195	0.194219357142857
"run_10"	0.128281568627451	0.145679	0.096054	0.133598285714286	0.188418071428571
"run_11"	0.139901852941176	0.102996473684211	0.158450365853659	0.134187678571429	0.147095428571429
"run_12"	0.134479676470588	0.0829774736842105	0.126608536585366	0.152350642857143	0.191684785714286
"run_13"	0.125005196078431	0.130290157894737	0.10309612195122	0.150501428571429	0.131002571428571
"run_14"	0.1460625	0.110302210526316	0.158498341463415	0.135242035714286	0.179816
"run_15"	0.132172274509804	0.119684631578947	0.119864073170732	0.163908785714286	0.121692214285714
"run_16"	0.158403637254902	0.158045473684211	0.131624	0.164411142857143	0.225300785714286
"run_17"	0.119574098039216	0.109163	0.114040243902439	0.128532571428571	0.131992785714286
"run_18"	0.130374901960784	0.126508631578947	0.117418024390244	0.127527071428571	0.179262785714286
"run_19"	0.144857970588235	0.180400210526316	0.157717292682927	0.115235928571429	0.118206714285714
"run_20"	0.143136852941176	0.0808091578947368	0.127612463414634	0.17402375	0.211414928571429
"run_21"	0.126517009803922	0.0788677894736842	0.132555268292683	0.105991	0.214552357142857
"run_22"	0.132994205882353	0.115027	0.112712975609756	0.141903571428571	0.198954571428571
"run_23"	0.114569529411765	0.0921826315789474	0.126648487804878	0.0971004642857143	0.144515785714286
"run_24"	0.137705960784314	0.129862	0.119188024390244	0.159517321428571	0.158959714285714
"run_25"	0.154652068627451	0.104613526315789	0.169467390243902	0.161095035714286	0.166287857142857
"run_26"	0.136356823529412	0.165152631578947	0.123224024390244	0.137367035714286	0.133716714285714
"run_27"	0.121481058823529	0.126872	0.123870634146341	0.120104607142857	0.109919642857143
"run_28"	0.11182681372549	0.091678	0.0810692195121951	0.123508428571429	0.205884214285714
"run_29"	0.128561617647059	0.171113473684211	0.116862731707317	0.118761285714286	0.124674357142857
"run_30"	0.134265519607843	0.153551842105263	0.119248682926829	0.145369	0.129862142857143
"run_31"	0.129644892156863	0.118764578947368	0.131890780487805	0.122213	0.152697571428571
"run_32"	0.151835147058824	0.137903789473684	0.125261756097561	0.177511571428571	0.197211214285714
"run_33"	0.174075529411765	0.193776736842105	0.151197780487805	0.142007535714286	0.278473285714286
"run_34"	0.130507156862745	0.136311368421053	0.133331634146341	0.141788785714286	0.0917950714285714
"run_35"	0.114086725490196	0.143451473684211	0.0997516585365854	0.0901453214285714	0.164098642857143
"run_36"	0.137907382352941	0.120652210526316	0.131484341463415	0.159678571428571	0.136593071428571
"run_37"	0.124249754901961	0.142533789473684	0.10828856097561	0.156638821428571	0.0814010714285714
"run_38"	0.113576980392157	0.129366263157895	0.0861985853658537	0.147183678571429	0.105114857142857
"run_39"	0.109927117647059	0.131760105263158	0.0884065365853659	0.131379357142857	0.100416714285714
"run_40"	0.161315264705882	0.143619842105263	0.166152	0.166505857142857	0.160784571428571
"run_41"	0.143524205882353	0.150381789473684	0.124015365853659	0.144395928571429	0.189607071428571
"run_42"	0.141357058823529	0.131469421052632	0.128673609756098	0.139887678571429	0.194859142857143
"run_43"	0.133043392156863	0.172277526315789	0.117961707317073	0.129917857142857	0.130215928571429
"run_44"	0.122909892156863	0.209828210526316	0.0834454878048781	0.0941896428571429	0.177964142857143
"run_45"	0.127674411764706	0.149409157894737	0.111173512195122	0.105369107142857	0.191111928571429
"run_46"	0.12580818627451	0.133113421052632	0.115121390243902	0.116182857142857	0.166441642857143
"run_47"	0.120635705882353	0.081715052631579	0.115784292682927	0.136585964285714	0.155763785714286
"run_48"	0.1511875	0.0763658947368421	0.126899975609756	0.197454107142857	0.231325642857143
