"All immune"	"Recognition"	"Signalling"	"Modulation"	"Effector"
"Test_statistic"	-0.040335917331569	0.00378036734488083	-0.121442149227927	0.0285147209381459	0.048811143613331
"run_1"	-0.0215917332145027	-0.0189673619461057	-0.00871507285226151	0.039080428787302	-0.0329897272034374
"run_2"	0.00654612121776455	-0.00385154164471329	0.0206770025268278	0.00944965910969948	-0.0197289987740495
"run_3"	-0.059554698384293	-0.00977997170993728	-0.0336971229596883	-0.0321741011849473	0.0160964974702798
"run_4"	-0.032905682015904	-0.0355501212097543	0.0479857775877087	-0.0213008136256328	-0.0240405247682257
"run_5"	-0.00742100488598411	-0.0545571731044391	0.00916362257164339	0.0257062760415641	0.0122662696052475
"run_6"	0.0125487381969096	0.0111570975080994	0.00131666573813048	-0.0147105683029721	0.0147855432536518
"run_7"	0.0175545108223902	0.0201001197580048	0.028853131888529	0.000177005575290564	-0.0315757463994341
"run_8"	-0.0333528922572476	-0.0419761095650907	0.00823451504447063	0.0182477148012293	-0.0178590125378569
"run_9"	-0.0483282996557716	-0.00924436359634627	-0.0202595445706415	0.021424870452265	-0.0402492619410489
"run_10"	-0.0811779181604169	-0.010230232694537	-0.0156351993469765	-0.00083226004619091	-0.0544802260727124
"run_11"	0.0673422987020527	-0.00606509522275379	0.0375016286894668	0.00992770236931421	0.0259780628660255
"run_12"	-0.0780034353352887	0.000354185461385876	-0.0240049934303052	-0.0464635745618409	-0.00788905280452848
"run_13"	-0.0665546957474674	-0.00373697239836163	-0.0619344865269013	0.0279734377956083	-0.0288566746178127
"run_14"	-0.0810946922922504	-0.00535173135510562	-0.0347693745323336	-0.0560046725200699	0.0150310861152587
"run_15"	-0.03304603266885	-0.0180135504722154	-0.00966130491693836	-6.05320196702666e-05	-0.00531064526002589
"run_16"	-0.0596941348445056	0.00370328763041619	-0.0245766269937409	-8.87787554901924e-05	-0.0387320167256907
"run_17"	0.0349876935686925	-0.0220470409943649	-0.025920845329003	0.0722052845656437	0.0107502953264166
"run_18"	0.0331170402428586	-0.00132228899203953	-0.00947859952451527	0.00622366493878711	0.0376942638206263
"run_19"	0.0206387319634034	-0.0170736471106179	-0.0290212325616989	0.0714771138829123	-0.00474350224719218
"run_20"	-0.0535194510166872	0.00198752001953789	0.00215562741746421	-0.0321315355496104	-0.0255310629040788
"run_21"	0.0216118833910476	0.0223929138708884	0.00537974679425328	0.0149848877270505	-0.0211456650011446
"run_22"	-0.0841980532266115	-0.0145530584977543	-0.0356323905909116	0.00756351607123962	-0.0415761202091851
"run_23"	-0.0422540935508256	0.0358214835648123	-0.103598980464857	0.0498482293598483	-0.0243248260106293
"run_24"	-0.0939468384984691	-0.00620889108162436	0.0156900281327606	-0.0553121140587102	-0.0481158614908952
"run_25"	-0.0554020569832653	0.00545583198231088	-0.001928384914368	-0.0458437066791696	-0.0130857973720386
"run_26"	-0.0958769541614733	-0.0119599555610845	0.00854546899603144	-0.0723220346957903	-0.0201404329006299
"run_27"	-0.00625350770814274	0.0199555206345199	-0.0524768254723091	-0.0212864814484863	0.0475542785781327
"run_28"	0.00752452583595356	0.0228738084621706	-0.0162456703457286	0.0111193925996795	-0.010223004880168
"run_29"	0.0570744226162061	-0.00561982388161188	0.0238968054281937	0.00567301178028438	0.03312442928934
"run_30"	0.021716515351105	0.00791198320998633	0.0298364671248737	-0.0135643608558837	-0.00246757412787122
"run_31"	-0.113099860713189	-0.00284499797954498	-0.0217926189121115	-0.0396329941104891	-0.048829249711043
"run_32"	0.0147701934796216	0.0127619214536854	-0.018710634355912	0.0146554158761471	0.00606349050570105
"run_33"	-0.0386595648981734	-0.0296190449452548	0.0338021533155389	-0.0253958529995493	-0.0174468202689081
"run_34"	0.0118476518335573	0.00804127663301716	0.0263182974273289	-0.0241693448493592	0.00165742262257041
"run_35"	0.0472134419605321	0.0294348316903318	-0.0174082427275937	0.00370281402289219	0.0314840389749018
"run_36"	0.057762017454526	0.0376466101999274	0.0377617965560182	-0.00644735744213173	-0.0111990318592879
"run_37"	0.031849164845534	-0.0302336963873126	0.0591725162496332	-0.0229022526466361	0.0258125976298495
"run_38"	-0.0888847366069108	-0.0310280644590258	0.0058560259931121	-0.00992647067138654	-0.0537862274696106
"run_39"	0.0624368670798244	0.00775738430306441	0.0230377644099546	0.0170973591374948	0.0145443592293105
"run_40"	-0.0246921379316851	0.00113669802934825	0.00638075314134673	-0.0280027667261695	-0.00420682237621052
"run_41"	-0.0919047498408985	-0.0338622246897835	-0.0223367049809271	-0.0079271063397521	-0.0277787138304358
"run_42"	-0.0154334011427725	-0.0149094497140009	0.0545915770010259	-0.03494289556561	-0.0201726328641875
"run_43"	-0.0816565816417518	0.0246707823152168	-0.0517379872096833	-0.00722383310812259	-0.0473655436391626
"run_44"	-0.0237239031107419	-0.028919318126263	0.0128330952357873	0.0312014547355985	-0.0388391349558647
"run_45"	-0.00277555473617892	-0.0111749753466609	0.0204952375767734	0.0179921883503624	-0.0300880053166538
"run_46"	-0.0455234427558273	-0.0191523959665251	-0.0188953417782201	-0.00453234743562491	-0.00294335757545718
"run_47"	0.014277650262965	-0.0480985497315226	-0.0195322947201985	0.0277213920159257	0.0541871026987603
"run_48"	0.00514940788639593	0.0347354851494536	0.00883192755146839	-0.0683229684521992	0.0299049636376732
"run_49"	0.00038709363507178	0.026449480377012	-0.02999636792567	0.0108845415800422	-0.00695056039631244
"run_50"	0.0311345661809129	-0.0483581180609838	0.00585574353285992	0.0484152444058227	0.025221696303214
"run_51"	0.0579579909266992	0.00496795076007944	0.0367373768302213	0.0128158422315627	0.00343682110483579
"run_52"	0.0142038580313716	0.0165273248300159	-0.017516611737936	0.0296263515847674	-0.0144332066454757
"run_53"	-0.0156493950838561	0.0205044740865298	-0.0490791841715932	0.0253700604041458	-0.0124447454029385
"run_54"	-0.0180042513771537	-0.0198766996299648	-0.00231174850649026	0.0189325534696221	-0.0147483567103207
"run_55"	0.0829464795445874	0.00546773122678747	0.0381038407022854	0.0729178116775618	-0.0335429040620472
"run_56"	-0.0213104916719637	-0.00183028125953969	-0.0206756350673513	0.0265435857519068	-0.0253481610969796
"run_57"	-0.0439402204223026	0.0268321857457462	-0.0720053790179598	0.0301636376583572	-0.0289306648084463
"run_58"	-0.0149284469393455	0.00950923794505315	0.00975221448077159	0.0160942920456029	-0.0502841914107732
"run_59"	0.00580669283751972	-0.0260368371683664	-0.00596158801007759	0.0453627722918898	-0.00755765427592605
"run_60"	-0.023125320464885	0.0234691328310076	-0.0386237878642381	-0.00424060952159874	-0.0037300559100558
"run_61"	-0.0728631026484077	0.00866219999998902	-0.0420071853095076	-0.0522799463326952	0.012761828993806
"run_62"	0.0323912160989823	0.00629527041156705	0.0119632133229481	0.00952953174547193	0.00460320061899518
"run_63"	-0.034812713576992	0.0140560572059891	-0.0194291870413801	0.00991170696440611	-0.0393512907060072
"run_64"	0.0707665191368171	-0.00376794986303687	0.0576335143472937	0.0196470087785375	-0.00274605412597724
"run_65"	0.00749955227975537	0.00249949428021869	-0.018918193125477	0.0163784626107726	0.00753978851424113
"run_66"	0.00440362362701229	0.024408951223145	-0.00937824018294471	0.00315679207626587	-0.0137838794894539
"run_67"	-0.0312117532160136	-0.0257975896166823	0.0191504774113334	-0.0487631480368296	0.0241985070261648
"run_68"	-0.028694868027011	-0.0304093468517764	0.00103858449654841	-0.00998190193168086	0.0106577962598978
"run_69"	-0.0393527253534647	-0.0137759366240631	0.00540990569099242	0.00772084485215102	-0.038707539272545
"run_70"	0.0876180975156481	0.0389065651677886	0.0467186496820393	0.00993384496883698	-0.00794096230301674
"run_71"	0.0999173462337888	-0.0031021984366833	0.0573858781817393	0.0302350618370173	0.0153986046517154
"run_72"	0.00477730686710841	-0.00617660339448569	-0.0369724192546891	0.020550558946705	0.0273757705695782
"run_73"	-0.0253109104335209	-0.00664820468554622	0.0278515160653691	-0.0295927759575131	-0.0169214458558307
"run_74"	0.0936497976465567	-0.00363345953511243	0.0308237732088338	0.0397236615106326	0.0267358224622027
"run_75"	-0.0919722393587436	-0.00840579887337994	-0.0482544083834129	0.00402337547485475	-0.0393354075768056
"run_76"	-0.0282688483357081	0.0167771804350694	-0.00439374116756768	-0.00710483843244587	-0.0335474491707639
"run_77"	0.0241863927283859	-0.0476095337316847	0.0597183282914638	0.0350162790714476	-0.0229386809028408
"run_78"	0.00460250975490682	-0.00997014525724422	0.0022260442194238	0.0191401760372277	-0.0067935652445005
"run_79"	0.095092208442022	-0.00505168207970156	0.053517175832538	-0.0524877302422483	0.0991144449314337
"run_80"	-0.0087740102848219	-0.00291865463273996	-0.0185444102127192	-0.00551552659254814	0.0182045811531854
"run_81"	0.0725278028981734	-0.00447442374319606	0.0673233250703416	-0.0272680830407599	0.0369469846117879
"run_82"	-0.0215233564075781	0.00492861999076091	-0.0334822398837922	-0.00369250822257345	0.0107227717080266
"run_83"	-0.0978712049974945	-0.0403116959989469	0.0111360936715913	-0.0816925378884519	0.012996935218313
"run_84"	-0.0458164470912418	0.0172952164577319	0.0112374329828322	-0.0163222701982876	-0.0580268263335183
"run_85"	0.0649606040467828	0.0192276137603584	0.0191070047060855	0.0537270487496915	-0.0271010631693526
"run_86"	-0.0372327217100923	-0.000576154018258886	-0.0164573023616047	0.00209700957718696	-0.0222962749074157
"run_87"	0.0737821899300138	0.0179305704786097	0.0180174324083726	0.0138950627313434	0.0239391243116881
"run_88"	-0.101239339340906	-0.00587024804572575	-0.0192632847353144	-0.0466208226584688	-0.0294849839013967
"run_89"	0.030994877798284	-0.0116714363946074	-0.0015238574383433	-0.0190993249354679	0.0632894965667026
"run_90"	0.123985789703999	0.0138017857960145	-0.0327516236013226	0.0681246484458122	0.0748109790634951
"run_91"	0.0925614941422181	0.00743578530083465	0.0232762346328972	0.00538215526044739	0.0564673189480389
"run_92"	0.0192932726856651	0.00614864896467523	-0.00356476914451046	0.0351538576368874	-0.018444464771387
"run_93"	-0.0328101776832703	0.00115331481778381	-0.0189335105722448	0.0438597604791395	-0.0588897424079488
"run_94"	0.0285936117490284	0.0178976197711537	-0.0303185880580054	0.0486801385861961	-0.00766555855031607
"run_95"	-0.0339253521350531	-0.0110345652225307	-0.000687197795223719	-0.00155353268356285	-0.0206500564337359
"run_96"	0.0536462505314037	0.00396123010823424	-6.87064003156747e-05	0.00502552166841685	0.0447282051550683
"run_97"	0.0273321593522564	0.00457742750004769	0.0129473433706604	-0.0162923079463376	0.0260996964278859
"run_98"	-0.109040637018195	-0.0567349782645057	0.00416053737178427	-0.045989617568976	-0.010476578556498
"run_99"	-0.0322510548018007	0.0136313677675495	-0.0880337329120947	0.053557558600588	-0.0114062482578436
"run_100"	-0.0103552652797049	-0.0224588600449387	0.0138232467771324	0.0038453318492151	-0.00556498386111375
"run_101"	-0.0316098215219268	0.00138010630615704	-0.0101916175298977	-0.0273286077004779	0.00453029740229178
"run_102"	-0.0552247004748651	-0.0311254621758605	0.0578293952881039	-0.0447405051241548	-0.0371881284629536
"run_103"	0.0576841085610011	-0.0201875109571837	0.0431551372089853	0.0240472232977512	0.0106692590114482
"run_104"	-0.153672555117303	-0.0503757369976959	-0.0278400191949032	-0.0165570045473331	-0.0588997943773705
"run_105"	0.0127334644483126	-0.0257216682430234	-0.00930683070824066	0.0227192694616455	0.0250426939379311
"run_106"	-0.0271797291909303	-0.0264296284225368	-0.00568358933308035	-0.00250046490008832	0.00743395346477518
"run_107"	0.0209679858827145	-0.00137516200784483	-0.00726854707041002	-0.00407577300969489	0.0336874679706643
"run_108"	-0.0956605639811397	-0.0209020633425507	-0.0179938079379143	-0.0283226280802232	-0.0284420646204516
"run_109"	0.150980971678684	0.013921794241563	0.0227111364471938	0.126255083727039	-0.0119070427371114
"run_110"	-0.122631038125334	-0.00243192036563465	-0.0564719801610416	0.00655122506176178	-0.0702783626604195
"run_111"	0.0966443175021456	0.0256522652605431	0.0763312921273001	-0.00331938661721438	-0.00201985326848324
